100000	10000	56	0.997098	1	0.996675	0.602064	0.999612	0.804307
100000	10000	57	0.997098	1	0.996675	0.609284	0.999612	0.813703
100000	10000	58	0.997098	1	0.996675	0.615506	0.999612	0.822541
100000	10000	59	0.997098	0.999897	0.996675	0.623367	0.999612	0.831938
100000	10000	60	0.997098	0.999897	0.996675	0.623367	0.999612	0.837346
100000	10000	61	0.997098	0.999897	0.996675	0.63003	0.999612	0.852934
100000	10000	62	0.997098	0.999897	0.996675	0.634893	0.999612	0.86953
100000	10000	63	0.997098	0.999897	0.996675	0.643313	0.999612	0.879578
100000	10000	64	0.997098	0.999897	0.996675	0.643313	0.999612	0.890032
100000	10000	65	0.997098	0.999897	0.996675	0.647525	0.999612	0.898909
100000	10000	66	0.997098	0.999897	0.996675	0.651141	0.999612	0.905207
100000	10000	67	0.997098	0.999897	0.996675	0.657576	0.999612	0.912549
100000	10000	68	0.997098	0.999897	0.996675	0.657968	0.999612	0.919332
100000	10000	69	0.997098	0.999897	0.996675	0.667667	0.999612	0.927301
100000	10000	70	0.997098	0.999897	0.996675	0.667667	0.999612	0.935466
100000	10000	71	0.997098	0.999897	0.996675	0.675156	0.999612	0.9394
100000	10000	72	0.997098	0.999897	0.996675	0.675156	0.999612	0.94131
100000	10000	73	0.997098	0.999897	0.996675	0.685214	0.999612	0.945303
100000	10000	74	0.997098	0.999897	0.996675	0.688571	0.999612	0.948694
100000	10000	75	0.997098	0.999897	0.996675	0.688571	0.999612	0.952382
100000	10000	76	0.997098	0.999897	0.996675	0.689752	0.999612	0.959588
100000	10000	77	0.997098	0.999897	0.996675	0.698573	0.999612	0.964442
100000	10000	78	0.997098	0.999897	0.996675	0.699747	0.999612	0.966904
100000	10000	79	0.997004	0.999897	0.996675	0.707154	0.999411	0.971123
100000	10000	80	0.997004	0.999897	0.996675	0.707154	0.999411	0.973164
100000	10000	81	0.997004	0.999897	0.996675	0.719878	0.999411	0.973624
100000	10000	82	0.997004	0.999897	0.996675	0.722949	0.999411	0.978134
100000	10000	83	0.997004	0.999897	0.996675	0.732735	0.999411	0.980283
100000	10000	84	0.997004	0.999897	0.996675	0.732735	0.999411	0.980883
100000	10000	85	0.997004	0.999897	0.996675	0.734084	0.999411	0.981581
100000	10000	86	0.997004	0.999897	0.996675	0.735261	0.999411	0.982212
100000	10000	87	0.997004	0.999897	0.996675	0.746307	0.999411	0.982883
100000	10000	88	0.997004	0.999897	0.996675	0.746307	0.999411	0.987171
100000	10000	89	0.997004	0.999897	0.996675	0.755256	0.999411	0.987874
100000	10000	90	0.997004	0.999897	0.996675	0.755256	0.999411	0.990402
100000	10000	91	0.997004	0.999897	0.996675	0.766317	0.999411	0.991164
100000	10000	92	0.997004	0.999897	0.996675	0.766313	0.999411	0.991935
100000	10000	93	0.997004	0.999897	0.996675	0.776787	0.999411	0.992717
100000	10000	94	0.997004	0.999897	0.996675	0.777613	0.999411	0.992625
100000	10000	95	0.997004	0.999897	0.996675	0.778774	0.999411	0.993486
100000	10000	96	0.997004	0.999897	0.996675	0.778774	0.999411	0.993422
100000	10000	97	0.997004	0.999897	0.996675	0.790122	0.999411	0.993337
100000	10000	98	0.997004	0.999897	0.996675	0.791495	0.999411	0.99328
100000	10000	99	0.997004	0.999897	0.996675	0.802147	0.999411	0.994104
100000	10000	100	0.997004	0.999897	0.996675	0.802147	0.999411	0.994053
